Server IP,QueryState,PlayersOnline,PlayerNames,Time (Epoch),Time (Human-Readable) [EST]
play.wynncraft.com,False,1051,*,1714514400,04-30-2024_17-00-00
play.wynncraft.com,False,1052,*,1714514402,04-30-2024_17-00-02
play.wynncraft.com,False,1052,*,1714514403,04-30-2024_17-00-03
play.wynncraft.com,False,1052,*,1714514404,04-30-2024_17-00-04
play.wynncraft.com,False,1054,*,1714514405,04-30-2024_17-00-05
play.wynncraft.com,False,1054,*,1714514406,04-30-2024_17-00-06
play.wynncraft.com,False,1054,*,1714514408,04-30-2024_17-00-08
play.wynncraft.com,False,1054,*,1714514409,04-30-2024_17-00-09
play.wynncraft.com,False,1054,*,1714514410,04-30-2024_17-00-10
play.wynncraft.com,False,1055,*,1714514411,04-30-2024_17-00-11
play.wynncraft.com,False,1055,*,1714514413,04-30-2024_17-00-13
play.wynncraft.com,False,1054,*,1714514414,04-30-2024_17-00-14
play.wynncraft.com,False,1053,*,1714514415,04-30-2024_17-00-15
play.wynncraft.com,False,1053,*,1714514416,04-30-2024_17-00-16
play.wynncraft.com,False,1049,*,1714514418,04-30-2024_17-00-18
play.wynncraft.com,False,1048,*,1714514419,04-30-2024_17-00-19
play.wynncraft.com,False,1048,*,1714514420,04-30-2024_17-00-20
play.wynncraft.com,False,1046,*,1714514421,04-30-2024_17-00-21
play.wynncraft.com,False,1050,*,1714514511,04-30-2024_17-01-51
play.wynncraft.com,False,1051,*,1714514512,04-30-2024_17-01-52
play.wynncraft.com,False,1051,*,1714514513,04-30-2024_17-01-53
play.wynncraft.com,False,1051,*,1714514515,04-30-2024_17-01-55
play.wynncraft.com,False,1050,*,1714514516,04-30-2024_17-01-56
play.wynncraft.com,False,1051,*,1714514517,04-30-2024_17-01-57
play.wynncraft.com,False,1051,*,1714514518,04-30-2024_17-01-58
play.wynncraft.com,False,1050,*,1714514975,04-30-2024_17-09-35
play.wynncraft.com,False,1050,*,1714514977,04-30-2024_17-09-37
play.wynncraft.com,False,1050,*,1714514978,04-30-2024_17-09-38
play.wynncraft.com,False,1050,*,1714514979,04-30-2024_17-09-39
play.wynncraft.com,False,1049,*,1714514980,04-30-2024_17-09-40
play.wynncraft.com,False,1049,*,1714514982,04-30-2024_17-09-42
play.wynncraft.com,False,1049,*,1714514983,04-30-2024_17-09-43
play.wynncraft.com,False,1049,*,1714514984,04-30-2024_17-09-44
play.wynncraft.com,False,1047,*,1714514985,04-30-2024_17-09-45
play.wynncraft.com,False,1047,*,1714514986,04-30-2024_17-09-46
play.wynncraft.com,False,1021,*,1714516272,04-30-2024_17-31-12
play.wynncraft.com,False,1021,*,1714516273,04-30-2024_17-31-13
play.wynncraft.com,False,1021,*,1714516275,04-30-2024_17-31-15
play.wynncraft.com,False,1021,*,1714516276,04-30-2024_17-31-16
play.wynncraft.com,False,1021,*,1714516277,04-30-2024_17-31-17
play.wynncraft.com,False,1021,*,1714516278,04-30-2024_17-31-18
play.wynncraft.com,False,1022,*,1714516280,04-30-2024_17-31-20
play.wynncraft.com,False,1021,*,1714516281,04-30-2024_17-31-21
play.wynncraft.com,False,1021,*,1714516282,04-30-2024_17-31-22
play.wynncraft.com,False,1021,*,1714516284,04-30-2024_17-31-24
play.wynncraft.com,False,1021,*,1714516285,04-30-2024_17-31-25
play.wynncraft.com,False,1022,*,1714516286,04-30-2024_17-31-26
play.wynncraft.com,False,1021,*,1714516287,04-30-2024_17-31-27
play.wynncraft.com,False,1021,*,1714516289,04-30-2024_17-31-29
