Server IP,QueryState,PlayersOnline,PlayerNames,Time (Epoch),Time (Human-Readable) [EST]
festivianservers.net,False,0,*,1714518000,04-30-2024_18-00-00
festivianservers.net,False,0,*,1714518061,04-30-2024_18-01-01
festivianservers.net,False,0,*,1714518120,04-30-2024_18-02-00
festivianservers.net,False,0,*,1714518180,04-30-2024_18-03-00
festivianservers.net,False,0,*,1714518240,04-30-2024_18-04-00
festivianservers.net,False,0,*,1714518300,04-30-2024_18-05-00
festivianservers.net,False,0,*,1714518361,04-30-2024_18-06-01
festivianservers.net,False,0,*,1714518420,04-30-2024_18-07-00
festivianservers.net,False,0,*,1714518480,04-30-2024_18-08-00
festivianservers.net,False,0,*,1714518540,04-30-2024_18-09-00
festivianservers.net,False,0,*,1714518600,04-30-2024_18-10-00
festivianservers.net,False,0,*,1714518661,04-30-2024_18-11-01
festivianservers.net,False,0,*,1714518720,04-30-2024_18-12-00
festivianservers.net,False,0,*,1714518780,04-30-2024_18-13-00
festivianservers.net,False,0,*,1714518841,04-30-2024_18-14-01
festivianservers.net,False,0,*,1714518900,04-30-2024_18-15-00
festivianservers.net,False,0,*,1714518960,04-30-2024_18-16-00
festivianservers.net,False,0,*,1714519021,04-30-2024_18-17-01
festivianservers.net,False,0,*,1714519080,04-30-2024_18-18-00
festivianservers.net,False,0,*,1714519141,04-30-2024_18-19-01
festivianservers.net,False,0,*,1714519200,04-30-2024_18-20-00
